CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA;LARVAS_METRO
22324;20569;Fazenda Boa Esperança-Taquaruçu;125;4;RB92579;2022;6,09;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;126;3;RB92579;2021;2,36;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;169;0;ADEF;2021;4,93;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;169;2;CTC9007;2023;5,68;0
22627;20569;Fazenda Boa Esperança-Taquaruçu;169;4;CTC9007;2025;5,68;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;170;0;ADEF;2021;7,29;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;171;0;ADEF;2021;17,26;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;171;2;CTC9007;2023;19,98;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;171;3;CTC9007;2024;19,98;0
22627;20569;Fazenda Boa Esperança-Taquaruçu;171;4;CTC9007;2025;19,98;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;172;0;ADEF;2021;16,42;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;172;2;CTC9007;2023;18,72;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;172;3;CTC9007;2024;18,72;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;173;0;ADEF;2021;8,55;0
22627;20569;Fazenda Boa Esperança-Taquaruçu;173;4;CTC9007;2025;9,83;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;174;0;CTC4;2021;44,61;0,04
22425;20569;Fazenda Boa Esperança-Taquaruçu;174;2;CTC4;2023;44,61;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;174;3;CTC4;2025;44,61;0
22627;20569;Fazenda Boa Esperança-Taquaruçu;174;4;CTC4;2025;44,61;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;175;2;CTC4;2023;61,8;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;175;3;CTC4;2024;61,8;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;175;3;CTC4;2025;61,8;0
22627;20569;Fazenda Boa Esperança-Taquaruçu;175;4;CTC4;2025;61,8;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;176;0;ADEF;2021;8,79;0,11
22223;20569;Fazenda Boa Esperança-Taquaruçu;178;0;ADEF;2021;5,54;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;180;0;ADEF;2021;3,09;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;181;0;ADEF;2021;3,69;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;183;0;ADEF;2021;7,32;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;185;0;ADEF;2021;11,17;0,09
22223;20569;Fazenda Boa Esperança-Taquaruçu;187;0;ADEF;2021;9,73;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;189;1;CTC9001BT;2021;7,97;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;189;3;CTC9001BT;2023;7,97;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;198;5;SP83-5073;2021;43,71;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;198;6;SP83-5073;2022;43,71;0,02
22425;20569;Fazenda Boa Esperança-Taquaruçu;198;7;SP83-5073;2023;131,13;0,06
22122;20569;Fazenda Boa Esperança-Taquaruçu;2100;1;CTC4;2021;2,69;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;2102;1;CTC4;2021;5,78;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;2103;1;CTC4;2021;2,12;0
22223;20570;Fazenda Concórdia;1;4;SP83-2847;2021;69,28;0
22223;20570;Fazenda Concórdia;1;4;SP83-2847;2022;17,32;0
22122;20570;Fazenda Concórdia;5;3;SP83-2847;2021;20,92;0
22223;20570;Fazenda Concórdia;5;4;SP83-2847;2021;41,84;0,05
22122;20570;Fazenda Concórdia;6;3;SP83-2847;2021;10,34;0
22223;20570;Fazenda Concórdia;7;3;SP83-2847;2021;16,76;0,24
22223;20570;Fazenda Concórdia;8;4;SP83-2847;2021;19,81;0
22223;20570;Fazenda Concórdia;10;3;SP83-2847;2021;2,53;0
22223;20570;Fazenda Concórdia;11;4;SP83-2847;2021;12,2;0
22122;20570;Fazenda Concórdia;12;3;SP83-2847;2021;8,74;0
22223;20570;Fazenda Concórdia;12;4;SP83-2847;2021;8,74;0
22223;20570;Fazenda Concórdia;13;4;SP83-2847;2021;14,46;0
22223;20570;Fazenda Concórdia;15;4;SP83-2847;2021;6,35;0
22223;20570;Fazenda Concórdia;16;4;SP83-2847;2021;27,93;0
22223;20570;Fazenda Concórdia;18;4;SP83-2847;2021;33,44;0
22122;20570;Fazenda Concórdia;19;2;SP83-2847;2021;9,8;0
22223;20570;Fazenda Concórdia;19;3;SP83-2847;2021;29,4;0,24
22122;20570;Fazenda Concórdia;20;2;SP83-2847;2021;18,18;0
22223;20570;Fazenda Concórdia;20;3;SP83-2847;2021;18,18;0,06
22223;20570;Fazenda Concórdia;22;0;CTC9006;2021;20,07;0
22526;20570;Fazenda Concórdia;22;3;CTC9006;2024;20,07;0
22627;20570;Fazenda Concórdia;22;4;CTC9006;2025;20,07;0
22324;20570;Fazenda Concórdia;23;1;CTC9006;2023;17,69;0
22526;20570;Fazenda Concórdia;23;3;CTC9006;2024;17,69;0
22627;20570;Fazenda Concórdia;23;4;CTC9006;2025;17,69;0
22223;20570;Fazenda Concórdia;24;0;CTC9006;2021;45,2;0
22425;20570;Fazenda Concórdia;24;2;CTC9006;2023;90,4;0
22627;20570;Fazenda Concórdia;24;4;CTC9006;2025;45,2;0
22223;20570;Fazenda Concórdia;25;0;CTC9006;2021;70,29;0
22627;20570;Fazenda Concórdia;25;4;CTC9006;2025;23,43;0
22223;20570;Fazenda Concórdia;26;0;CTC9006;2021;64,02;0
22425;20570;Fazenda Concórdia;26;2;CTC9006;2023;21,34;0
22526;20570;Fazenda Concórdia;26;3;CTC9006;2024;42,68;0
22627;20570;Fazenda Concórdia;26;4;CTC9006;2025;21,34;0
22425;20570;Fazenda Concórdia;27;2;CTC9006;2023;40,87;0
22425;20570;Fazenda Concórdia;27;2;CTC9006;2024;81,74;0
22627;20570;Fazenda Concórdia;27;4;CTC9006;2025;40,87;0
22223;20570;Fazenda Concórdia;28;0;CTC9006;2021;129,39;0
22425;20570;Fazenda Concórdia;28;2;CTC9006;2023;86,26;0
22627;20570;Fazenda Concórdia;28;4;CTC9006;2025;43,13;0
22223;20570;Fazenda Concórdia;30;4;RB855536;2021;39,52;0
22526;20570;Fazenda Concórdia;30;2;RB985517;2024;66,13;0
22627;20570;Fazenda Concórdia;30;3;RB985517;2025;66,13;0
22223;20570;Fazenda Concórdia;31;0;CTC9006;2021;57,98;0,12
22425;20570;Fazenda Concórdia;31;2;CTC9006;2023;57,98;0
22627;20570;Fazenda Concórdia;31;4;CTC9006;2025;28,99;0
22223;20570;Fazenda Concórdia;32;0;CTC9006;2021;55,12;0
22324;20570;Fazenda Concórdia;32;1;CTC9006;2023;27,56;0
22425;20570;Fazenda Concórdia;32;2;CTC9006;2023;27,56;0
22526;20570;Fazenda Concórdia;32;3;CTC9006;2024;55,12;0
22627;20570;Fazenda Concórdia;32;4;CTC9006;2025;27,56;0
22223;20570;Fazenda Concórdia;33;0;CTC9006;2021;19,5;0
22324;20570;Fazenda Concórdia;33;1;CTC9006;2023;19,5;0
22526;20570;Fazenda Concórdia;33;3;CTC9006;2024;19,5;0
22627;20570;Fazenda Concórdia;33;4;CTC9006;2025;19,5;0
22223;20570;Fazenda Concórdia;34;0;CTC9006;2021;43,94;0,09
22324;20570;Fazenda Concórdia;34;1;CTC9006;2023;43,94;0
22627;20570;Fazenda Concórdia;34;4;CTC9006;2025;21,97;0
22223;20570;Fazenda Concórdia;35;4;RB855536;2021;96,86;0
22526;20570;Fazenda Concórdia;35;2;RB985517;2024;49,96;0
22627;20570;Fazenda Concórdia;35;3;RB985517;2025;49,96;0
22324;20570;Fazenda Concórdia;84;1;CTC9006;2023;46,39;0
22425;20570;Fazenda Concórdia;84;2;CTC9006;2023;46,39;0
22526;20570;Fazenda Concórdia;84;3;CTC9006;2024;92,78;0
22627;20570;Fazenda Concórdia;84;4;CTC9006;2025;92,78;0
22223;20570;Fazenda Concórdia;85;0;CTC9006;2021;50,37;0
22324;20570;Fazenda Concórdia;85;1;CTC9006;2023;50,37;0
22425;20570;Fazenda Concórdia;85;2;CTC9006;2023;50,37;0
22627;20570;Fazenda Concórdia;85;4;CTC9006;2025;100,74;0
22223;20571;Fazenda Santa Helena;1;2;SP83-5073;2021;12,51;0
22324;20571;Fazenda Santa Helena;1;3;SP83-5073;2022;12,51;0
22425;20571;Fazenda Santa Helena;1;4;SP83-5073;2023;12,51;0
22324;20571;Fazenda Santa Helena;3;3;SP83-5073;2022;30,04;0
22425;20571;Fazenda Santa Helena;3;4;SP83-5073;2023;60,08;0
22223;20571;Fazenda Santa Helena;4;2;SP83-5073;2021;27,79;0
22324;20571;Fazenda Santa Helena;6;3;SP83-5073;2022;62,26;0,22
22425;20571;Fazenda Santa Helena;6;4;SP83-5073;2023;31,13;0
22223;20572;Fazenda Rosana;4;4;SP83-2847;2021;13,82;0
22324;20572;Fazenda Rosana;4;5;SP83-2847;2022;6,91;0
22223;20572;Fazenda Rosana;9;6;SP83-5073;2021;33,49;0
22223;20572;Fazenda Rosana;12;7;RB867515;2021;85,46;0
22324;20572;Fazenda Rosana;12;8;RB867515;2022;42,73;0
22223;20572;Fazenda Rosana;14;7;RB867515;2021;48,85;0
22223;20572;Fazenda Rosana;16;7;RB867515;2021;76,98;0
22324;20572;Fazenda Rosana;16;8;RB867515;2022;76,98;0
22223;20572;Fazenda Rosana;18;7;RB867515;2021;77,12;0
22324;20572;Fazenda Rosana;18;8;RB867515;2022;38,56;0
22223;20572;Fazenda Rosana;20;6;SP83-5073;2021;69,76;0
22324;20572;Fazenda Rosana;20;7;SP83-5073;2022;69,76;0
22223;20572;Fazenda Rosana;22;6;SP83-5073;2021;4,69;0
22324;20572;Fazenda Rosana;22;7;SP83-5073;2022;4,69;0
22223;20572;Fazenda Rosana;30;4;SP83-2847;2021;29,97;0
22425;20573;Estância Santa Rita de Cassia;1;2;RB975242;2023;7,31;0
22627;20573;Estância Santa Rita de Cassia;1;4;RB975242;2025;7,31;0
22425;20573;Estância Santa Rita de Cassia;2;2;RB975242;2023;16,38;0
22425;20573;Estância Santa Rita de Cassia;3;2;RB975242;2023;9,8;0
22627;20573;Estância Santa Rita de Cassia;3;4;RB975242;2025;9,8;0
22425;20575;Fazenda Três Irmãos;26;1;RB867515;2023;1,12;0
22324;20575;Fazenda Três Irmãos;27;2;RB975201;2022;7,46;0
22425;20575;Fazenda Três Irmãos;27;3;RB975201;2024;7,46;0
22324;20575;Fazenda Três Irmãos;29;2;RB975201;2022;8,59;0
22425;20575;Fazenda Três Irmãos;29;3;RB975201;2024;8,59;0
22324;20575;Fazenda Três Irmãos;30;2;CTC4;2022;10,38;0
22425;20575;Fazenda Três Irmãos;30;3;CTC4;2024;10,38;0
22324;20575;Fazenda Três Irmãos;32;2;RB975201;2022;3,88;0
22223;20576;Sítio Três Anforas;2;5;RB867515;2021;1,14;0
22223;20576;Sítio Três Anforas;4;4;RB867515;2021;1,05;0
22223;20576;Sítio Três Anforas;6;5;RB867515;2021;1,62;0
22223;20576;Sítio Três Anforas;8;5;RB867515;2021;2,03;0
22223;20576;Sítio Três Anforas;9;5;RB867515;2021;16,16;0
22223;20576;Sítio Três Anforas;10;5;RB867515;2021;9;0
22324;20578;Fazenda Primavera;1;0;RB975201;2022;14,65;0
22627;20578;Fazenda Primavera;1;3;RB975201;2026;14,58;0
22526;20578;Fazenda Primavera;2;2;RB975201;2024;52,19;0
22627;20578;Fazenda Primavera;2;3;RB975201;2026;52,19;0
22526;20578;Fazenda Primavera;3;2;RB975201;2024;38,34;0
22627;20578;Fazenda Primavera;3;3;RB975201;2026;38,34;0,03
22324;20578;Fazenda Primavera;4;0;ADEF;2022;17,18;0,17
22324;20578;Fazenda Primavera;5;0;ADEF;2022;6,81;0
22324;20578;Fazenda Primavera;7;0;ADEF;2022;3,43;0
22627;20579;Fazenda Vista Bonita;1;2;CTC3445;2025;27,03;0
22627;20579;Fazenda Vista Bonita;2;2;RB966928;2025;11,48;0
22223;20579;Fazenda Vista Bonita;4;5;RB92579;2021;14,88;0,07
22627;20579;Fazenda Vista Bonita;4;2;RB966928;2025;14,2;0
22627;20579;Fazenda Vista Bonita;7;2;RB966928;2025;11,51;0
22223;20579;Fazenda Vista Bonita;8;4;RB92579;2021;7,49;0
22627;20579;Fazenda Vista Bonita;9;2;CTC3445;2025;21,08;0
22223;20579;Fazenda Vista Bonita;10;5;RB92579;2021;4,04;0
22526;20579;Fazenda Vista Bonita;10;1;RB966928;2024;20,16;0
22526;20579;Fazenda Vista Bonita;10;1;RB966928;2025;20,16;0
22526;20579;Fazenda Vista Bonita;11;1;RB966928;2024;17,49;0
22627;20579;Fazenda Vista Bonita;11;2;RB966928;2025;34,54;0
22223;20579;Fazenda Vista Bonita;12;4;RB92579;2021;3,4;0
22526;20579;Fazenda Vista Bonita;12;1;RB966928;2024;13,32;0
22627;20579;Fazenda Vista Bonita;12;2;RB966928;2025;13,04;0
22526;20579;Fazenda Vista Bonita;13;1;RB966928;2024;3,69;0
22223;20579;Fazenda Vista Bonita;14;5;RB855536;2021;43,1;0
22425;20579;Fazenda Vista Bonita;14;0;RB966928;2023;17,75;0
22526;20579;Fazenda Vista Bonita;14;1;RB966928;2025;17,75;0
22627;20579;Fazenda Vista Bonita;15;2;RB966928;2025;11,75;0
22324;20579;Fazenda Vista Bonita;16;5;RB92579;2022;4,64;0
22223;20579;Fazenda Vista Bonita;17;5;RB92579;2021;5,05;0
22627;20579;Fazenda Vista Bonita;17;2;RB966928;2025;13,19;0
22324;20579;Fazenda Vista Bonita;18;6;RB855536;2022;10,46;0
22526;20579;Fazenda Vista Bonita;18;1;RB966928;2025;28,34;0
22223;20579;Fazenda Vista Bonita;19;4;RB92579;2021;34,98;0
22324;20579;Fazenda Vista Bonita;19;5;RB92579;2022;34,98;0
22526;20579;Fazenda Vista Bonita;19;1;RB966928;2025;81,54;0
22425;20579;Fazenda Vista Bonita;20;0;RB966928;2023;4,07;0
22324;20579;Fazenda Vista Bonita;22;6;RB92579;2022;11,37;0
22627;20579;Fazenda Vista Bonita;22;2;RB966928;2025;24,21;0
22223;20579;Fazenda Vista Bonita;23;5;RB92579;2021;6,21;0
22324;20579;Fazenda Vista Bonita;23;6;RB92579;2022;6,21;0
22627;20579;Fazenda Vista Bonita;23;2;RB966928;2025;21,98;0
22324;20579;Fazenda Vista Bonita;25;6;RB92579;2022;3,69;0
22627;20579;Fazenda Vista Bonita;25;2;RB966928;2025;9,94;0
22223;20579;Fazenda Vista Bonita;27;4;RB92579;2021;19,62;0,05
22324;20579;Fazenda Vista Bonita;27;5;RB92579;2022;19,62;0
22627;20579;Fazenda Vista Bonita;27;2;RB966928;2025;28,63;0
22526;20579;Fazenda Vista Bonita;28;1;RB966928;2025;26,26;0
22627;20579;Fazenda Vista Bonita;28;2;RB966928;2025;25,61;0
22223;20579;Fazenda Vista Bonita;29;5;RB92579;2021;11,24;0
22425;20579;Fazenda Vista Bonita;29;0;RB966928;2023;13,85;0
22223;20579;Fazenda Vista Bonita;33;5;RB92579;2021;10,22;0
22324;20579;Fazenda Vista Bonita;33;6;RB92579;2022;10,22;0
22425;20579;Fazenda Vista Bonita;33;0;ADEF;2023;9,94;0
22223;20579;Fazenda Vista Bonita;35;5;RB92579;2021;7,87;0
22324;20579;Fazenda Vista Bonita;35;6;RB92579;2022;7,87;0
22223;20579;Fazenda Vista Bonita;37;3;VIVEIRO;2021;9,89;0
22324;20579;Fazenda Vista Bonita;37;4;VIVEIRO;2022;9,89;0
22223;20579;Fazenda Vista Bonita;39;4;RB92579;2021;16,4;0
22324;20579;Fazenda Vista Bonita;39;5;RB92579;2022;16,4;0
22425;20579;Fazenda Vista Bonita;39;0;ADEF;2023;16,4;0
22324;20579;Fazenda Vista Bonita;41;5;RB92579;2022;17,67;0,06
22425;20579;Fazenda Vista Bonita;41;0;ADEF;2023;17,67;0
22223;20579;Fazenda Vista Bonita;42;4;RB92579;2021;17,58;0,06
22324;20579;Fazenda Vista Bonita;42;5;RB92579;2022;17,58;0
22223;20579;Fazenda Vista Bonita;45;4;RB92579;2021;27,03;0
22223;20579;Fazenda Vista Bonita;47;4;RB92579;2021;16,87;0
22223;20579;Fazenda Vista Bonita;48;4;RB92579;2021;20,1;0
22324;20579;Fazenda Vista Bonita;48;5;RB92579;2022;20,1;0
22425;20579;Fazenda Vista Bonita;48;0;ADEF;2023;20,1;0
22324;20579;Fazenda Vista Bonita;49;5;RB92579;2022;15,41;0
22425;20579;Fazenda Vista Bonita;49;0;ADEF;2023;15,41;0
22223;20580;Fazenda Pederneiras;1;2;SP83-5073;2021;19,67;0
22324;20580;Fazenda Pederneiras;1;3;SP83-5073;2022;39,34;0
22425;20580;Fazenda Pederneiras;1;4;SP83-5073;2023;19,67;0
22425;20580;Fazenda Pederneiras;2;6;SP83-5073;2023;37,99;0
22223;20580;Fazenda Pederneiras;4;4;SP83-5073;2021;31,66;0
22324;20580;Fazenda Pederneiras;4;5;SP83-5073;2022;63,32;0,08
22425;20580;Fazenda Pederneiras;4;6;SP83-5073;2023;31,66;0
22223;20580;Fazenda Pederneiras;5;4;SP83-5073;2021;44,78;0
22324;20580;Fazenda Pederneiras;5;5;SP83-5073;2022;89,56;0,13
22425;20580;Fazenda Pederneiras;5;6;SP83-5073;2023;44,78;0
22425;20580;Fazenda Pederneiras;6;3;RB985517;2023;26,25;0
22425;20580;Fazenda Pederneiras;9;3;SP83-2847;2023;7,27;0
22425;20580;Fazenda Pederneiras;10;2;RB975242;2023;3,94;0
22425;20580;Fazenda Pederneiras;12;2;RB975242;2023;30,5;0
22324;20588;Fazenda Laranjeiras;7;6;RB867515;2022;17,68;0
22324;20588;Fazenda Laranjeiras;12;6;RB867515;2022;11,07;0
22223;20588;Fazenda Laranjeiras;13;3;RB867515;2021;13,9;0
22223;20588;Fazenda Laranjeiras;15;3;RB867515;2021;12,57;0
22324;20588;Fazenda Laranjeiras;16;5;RB867515;2022;12,2;0
22324;20588;Fazenda Laranjeiras;17;5;RB867515;2022;34,97;0
22324;20588;Fazenda Laranjeiras;18;5;RB867515;2022;23,75;0
22324;20588;Fazenda Laranjeiras;20;5;RB867515;2022;11,38;0
22324;20588;Fazenda Laranjeiras;22;5;RB867515;2022;85,35;0
22324;20588;Fazenda Laranjeiras;24;5;RB867515;2022;46,84;0
22324;20588;Fazenda Laranjeiras;26;5;RB867515;2022;51,92;0
22223;20589;Fazenda Nossa Senhora das Graças;1;2;SP83-5073;2021;22,78;0
22425;20589;Fazenda Nossa Senhora das Graças;1;4;SP83-5073;2023;11,39;0
22324;20589;Fazenda Nossa Senhora das Graças;2;3;SP83-5073;2022;85,04;0
22425;20589;Fazenda Nossa Senhora das Graças;2;4;SP83-5073;2023;42,52;0
22324;20589;Fazenda Nossa Senhora das Graças;3;3;SP83-5073;2022;32,43;0
22425;20589;Fazenda Nossa Senhora das Graças;3;4;SP83-5073;2023;64,86;0
22223;20589;Fazenda Nossa Senhora das Graças;4;2;SP83-5073;2021;163,32;0
22324;20589;Fazenda Nossa Senhora das Graças;4;3;SP83-5073;2022;163,32;0
22425;20589;Fazenda Nossa Senhora das Graças;4;4;SP83-5073;2023;81,66;0
22223;20590;Fazenda São Domingos;1;4;RB966928;2021;38,42;0
22324;20590;Fazenda São Domingos;1;5;RB966928;2022;38,42;0
22425;20590;Fazenda São Domingos;1;6;RB966928;2023;38,42;0
22425;20590;Fazenda São Domingos;2;6;RB966928;2023;29,96;0
22526;20590;Fazenda São Domingos;2;7;RB966928;2024;59,92;0
22223;20590;Fazenda São Domingos;3;4;RB867515;2021;24,6;0
22324;20590;Fazenda São Domingos;3;5;RB867515;2022;24,6;0
22324;20590;Fazenda São Domingos;4;5;RB867515;2022;24;0
22324;20590;Fazenda São Domingos;5;5;RB867515;2022;33,49;0
22526;20590;Fazenda São Domingos;5;6;RB867515;2024;66,98;0
22223;20590;Fazenda São Domingos;6;4;RB867515;2021;33,27;0,03
22223;20590;Fazenda São Domingos;7;4;RB966928;2021;26,97;0
22324;20590;Fazenda São Domingos;7;5;RB966928;2022;26,97;0
22425;20590;Fazenda São Domingos;7;6;RB966928;2023;26,97;0
22526;20590;Fazenda São Domingos;7;7;RB966928;2024;26,97;0,3
22324;20590;Fazenda São Domingos;8;5;RB867515;2022;24,82;0,04
22526;20590;Fazenda São Domingos;8;6;RB867515;2024;24,82;0
22223;20590;Fazenda São Domingos;10;4;RB867515;2021;33,11;0
22627;20590;Fazenda São Domingos;10;7;RB867515;2025;33,11;0
22223;20591;Fazenda Três Poderes;1;3;CTC9001;2021;45,36;0
22425;20591;Fazenda Três Poderes;1;5;CTC9001;2024;45,36;0
22627;20591;Fazenda Três Poderes;1;2;RB975201;2025;45,15;0
22324;20591;Fazenda Três Poderes;2;4;CTC9001;2023;57,8;0
22627;20591;Fazenda Três Poderes;2;2;RB975201;2025;57,83;0
22223;20591;Fazenda Três Poderes;3;3;CTC9001;2021;31,37;0
22425;20591;Fazenda Três Poderes;3;5;CTC9001;2024;31,37;0
22627;20591;Fazenda Três Poderes;3;2;RB975201;2025;32,21;0
22324;20591;Fazenda Três Poderes;4;4;CTC9001;2023;22,99;0
22627;20591;Fazenda Três Poderes;4;2;RB975201;2025;23,19;0
22425;20591;Fazenda Três Poderes;5;6;CTC9001;2024;64,78;0
22526;20591;Fazenda Três Poderes;5;1;RB975201;2025;64,35;0
22627;20591;Fazenda Três Poderes;5;2;RB975201;2025;64,33;0
22324;20591;Fazenda Três Poderes;6;4;CTC9001;2023;98,16;0
22627;20591;Fazenda Três Poderes;6;2;RB975201;2025;32,68;0
22324;20591;Fazenda Três Poderes;7;4;CTC9001;2023;40,23;0
22425;20591;Fazenda Três Poderes;7;5;CTC9001;2023;40,23;0
22425;20591;Fazenda Três Poderes;7;5;CTC9001;2024;40,23;0
22627;20591;Fazenda Três Poderes;7;2;RB975201;2025;109,06;0
22223;20591;Fazenda Três Poderes;8;3;CTC9001;2021;16,59;0
22526;20591;Fazenda Três Poderes;8;1;RB975201;2025;49,06;0
22627;20591;Fazenda Três Poderes;8;2;RB975201;2025;52,03;0
22223;20591;Fazenda Três Poderes;9;3;CTC9001;2021;31,24;0
22425;20591;Fazenda Três Poderes;9;5;CTC9001;2023;62,48;0
22122;20591;Fazenda Três Poderes;11;1;CTC9001;2021;0,09;0
22122;20591;Fazenda Três Poderes;12;1;CTC9001;2021;1,98;0
22122;20591;Fazenda Três Poderes;13;1;CTC9001;2021;3,63;0
22122;20591;Fazenda Três Poderes;15;1;CTC9001;2021;13,74;0
22324;20591;Fazenda Três Poderes;15;3;CTC9001;2022;13,74;0
22122;20591;Fazenda Três Poderes;16;1;CTC9001;2021;23,32;0
22122;20591;Fazenda Três Poderes;17;1;CTC9001;2021;10,03;0
22324;20591;Fazenda Três Poderes;17;3;CTC9001;2022;10,03;0
22122;20591;Fazenda Três Poderes;18;1;CTC9001;2021;7,53;0
22324;20591;Fazenda Três Poderes;18;3;CTC9001;2022;7,58;0
22223;20592;Fazenda Morada do Sol;1;1;VIVEIRO;2022;10,16;0
22223;20592;Fazenda Morada do Sol;2;1;RB985476;2022;6,86;0
22223;20592;Fazenda Morada do Sol;3;1;CTC4;2022;16,49;0
22223;20592;Fazenda Morada do Sol;4;1;RB92579;2022;12,39;0
22223;20592;Fazenda Morada do Sol;8;1;RB92579;2022;26,66;0
22425;20592;Fazenda Morada do Sol;15;5;RB92579;2024;7,23;0
22223;20592;Fazenda Morada do Sol;16;3;RB92579;2021;6,4;0
22223;20592;Fazenda Morada do Sol;16;3;RB92579;2022;6,4;0
22223;20592;Fazenda Morada do Sol;17;3;RB92579;2022;14,31;0
22425;20592;Fazenda Morada do Sol;17;5;RB92579;2024;14,31;0
22223;20592;Fazenda Morada do Sol;18;3;RB92579;2021;13,97;0
22223;20592;Fazenda Morada do Sol;20;3;RB92579;2021;48,29;0
22425;20592;Fazenda Morada do Sol;20;5;RB92579;2024;48,29;0
22223;20592;Fazenda Morada do Sol;21;3;RB92579;2022;8,83;0
22425;20592;Fazenda Morada do Sol;21;5;RB92579;2024;8,83;0
22223;20592;Fazenda Morada do Sol;23;4;RB92579;2021;19,93;0
22425;20592;Fazenda Morada do Sol;23;6;RB92579;2024;39,86;0
22223;20592;Fazenda Morada do Sol;25;1;RB92579;2021;14,06;0
22425;20592;Fazenda Morada do Sol;25;3;RB92579;2024;14,06;0
22223;20592;Fazenda Morada do Sol;32;4;RB92579;2021;12,99;0
22425;20592;Fazenda Morada do Sol;32;6;RB92579;2024;25,98;0
22223;20594;Estância Tradição;1;3;CTC9001;2022;6,88;0
22223;20594;Estância Tradição;2;3;CTC9001;2021;3,28;0
22526;20594;Estância Tradição;2;1;RB975201;2024;3,28;0,3
22223;20594;Estância Tradição;3;3;CTC9001;2022;6,72;0
22526;20594;Estância Tradição;4;1;RB975201;2024;12,07;0
22223;20594;Estância Tradição;5;3;CTC9001;2021;6,52;0
22324;20594;Estância Tradição;5;4;CTC9001;2022;6,52;0
22324;20594;Estância Tradição;7;4;CTC9001;2022;4,24;0
22223;20594;Estância Tradição;8;3;CTC9001;2021;3,66;0
22223;20594;Estância Tradição;9;3;CTC9001;2021;3,97;0
22324;20594;Estância Tradição;9;4;CTC9001;2022;3,97;0
22223;20595;Estância Santa Elisa;1;3;CTC9001;2021;19,31;0
22627;20595;Estância Santa Elisa;1;1;RB975201;2025;19,12;0
22223;20600;Estância Changai;3;4;RB867515;2021;13,76;0
22223;20600;Estância Changai;11;4;RB867515;2021;4,04;0
22223;20600;Estância Changai;14;4;RB867515;2021;5,44;0
22223;20600;Estância Changai;23;4;RB867515;2021;5,49;0
22223;20600;Estância Changai;28;4;RB867515;2021;9,62;0
22425;20600;Estância Changai;30;6;RB867515;2023;1,36;0
22425;20600;Estância Changai;31;6;RB867515;2023;5,08;0
22425;20600;Estância Changai;32;6;RB867515;2023;2,7;0
22223;20600;Estância Changai;33;4;RB867515;2021;2,25;0
22425;20600;Estância Changai;33;6;RB867515;2023;2,25;0
22223;20600;Estância Changai;34;4;RB867515;2021;4,45;0
22425;20600;Estância Changai;34;6;RB867515;2023;4,45;0
22425;20600;Estância Changai;35;6;RB867515;2023;3,52;0
22425;20600;Estância Changai;36;6;RB867515;2023;2,11;0
22425;20600;Estância Changai;37;6;RB867515;2023;1,26;0
22425;20600;Estância Changai;38;6;RB867515;2023;1,2;0
22223;20601;Sítio Isadora;1;1;SP83-2847;2022;10,78;0
22627;20601;Sítio Isadora;1;5;SP83-2847;2025;21,56;0
22223;20601;Sítio Isadora;2;1;RB975242;2022;12,16;0
22627;20601;Sítio Isadora;2;5;RB975242;2025;12,16;0
22223;20601;Sítio Isadora;3;1;RB975242;2022;16,19;0
22425;20601;Sítio Isadora;3;3;RB975242;2023;16,19;0
22627;20601;Sítio Isadora;3;5;RB975242;2025;16,19;0
22223;20601;Sítio Isadora;4;1;RB975242;2022;9,24;0
22627;20601;Sítio Isadora;4;5;RB975242;2025;18,48;0
22223;20601;Sítio Isadora;5;1;RB975242;2022;14,19;0
22425;20601;Sítio Isadora;5;3;RB975242;2023;14,19;0
22627;20601;Sítio Isadora;5;5;RB975242;2025;14,19;0,07
22324;20603;Sítio Santa Terezinha;1;2;CTC9001;2022;27,27;0
22425;20603;Sítio Santa Terezinha;1;3;CTC9001;2023;27,27;0
